Invoice Number,Entity Type,Purchase Item,Unit Price,Quantity,Customer Id
1147132,Addon,CHN-VAL,6.99,1,cus_9645840
1147124,Plan,STV-MTHLY,0,1,cus_9645871
1147124,Addon,CHN-VAL,6.99,1,cus_9645871
1147105,Plan,STV-MTHLY,0,1,cus_9476403
1147105,Addon,CHN-VAL,6.99,1,cus_9476403
1147050,Plan,STV-MTHLY,0,1,cus_9645743
1147050,Addon,CHN-VAL,6.99,1,cus_9645743
1147031,Plan,STV-MTHLY,0,1,cus_9645766
1147031,Addon,CHN-VAL,6.99,1,cus_9645766
1146972,Plan,STV-MTHLY,0,1,cus_9645698
1146972,Addon,CHN-VAL,6.99,1,cus_9645698
1146965,Plan,STV-MTHLY,0,1,cus_9645713
1146965,Addon,CHN-VAL,6.99,1,cus_9645713
1146951,Plan,STV-MTHLY,0,1,cus_9645684
1146951,Addon,CHN-VAL,6.99,1,cus_9645684
1146879,Plan,STV-MTHLY,0,1,cus_9476433
1146879,Addon,CHN-VAL,6.99,1,cus_9476433
1146863,Plan,STV-MTHLY,0,1,cus_9639449
1146863,Addon,CHN-VAL,6.99,1,cus_9639449
1146841,Plan,STV-MTHLY,0,1,cus_9639439
1146841,Addon,CHN-VAL,6.99,1,cus_9639439
1146834,Plan,STV-MTHLY,0,1,cus_9639496
1146834,Addon,CHN-VAL,6.99,1,cus_9639496
1132718,Addon,CHN-VAL-1YR,10,1,cus_9639170
1146705,Plan,STV-MTHLY,0,1,cus_9639145
1146705,Addon,CHN-VAL,6.99,1,cus_9639145
1146708,Plan,STV-MTHLY,0,1,cus_9639096
1146708,Addon,CHN-VAL,6.99,1,cus_9639096
1146671,Plan,STV-MTHLY,0,1,cus_9697618
1146671,Addon,CHN-VAL,6.99,1,cus_9697618
1146663,Plan,STV-MTHLY,0,1,cus_9697598
1146663,Addon,CHN-VAL,6.99,1,cus_9697598
1146630,Plan,STV-MTHLY,0,1,cus_9697489
1146630,Addon,CHN-VAL,6.99,1,cus_9697489
1146615,Plan,STV-MTHLY,0,1,cus_9697598
1146615,Addon,CHN-VAL,6.99,1,cus_9697598
1146595,Plan,STV-MTHLY,0,1,cus_9697590
1146595,Addon,CHN-VAL,6.99,1,cus_9697590
1146557,Plan,STV-MTHLY,0,1,cus_9697470
1146557,Addon,CHN-VAL,6.99,1,cus_9697470
1092799,Addon,CHN-VAL-1YR,10,1,cus_9697473
1146545,Plan,STV-MTHLY,0,1,cus_9697459
1146545,Addon,CHN-VAL,6.99,1,cus_9697459
1146510,Plan,STV-MTHLY,0,1,cus_9697456
1146510,Addon,CHN-VAL,6.99,1,cus_9697456
1146459,Plan,STV-MTHLY,0,1,cus_9697349
1146459,Addon,CHN-VAL,6.99,1,cus_9697349
1146453,Plan,STV-MTHLY,0,1,cus_9584919
1146453,Addon,CHN-VAL,6.99,1,cus_9584919
1146359,Plan,STV-MTHLY,0,1,cus_9475636
1146359,Addon,CHN-VAL,6.99,1,cus_9475636
1146288,Plan,STV-MTHLY,0,1,cus_9543934
1146288,Addon,CHN-VAL,6.99,1,cus_9543934
1146241,Plan,STV-MTHLY,0,1,cus_9476069
1146241,Addon,CHN-VAL,6.99,1,cus_9476069
1146240,Plan,STV-MTHLY,0,1,cus_9544969
1146240,Addon,CHN-VAL,6.99,1,cus_9544969
1146180,Plan,STV-MTHLY,0,1,cus_9543999
1146180,Addon,CHN-VAL,6.99,1,cus_9543999
1146179,Plan,STV-MTHLY,0,1,cus_9544138
1146179,Addon,CHN-VAL,6.99,1,cus_9544138
1146156,Plan,STV-MTHLY,0,1,cus_9544156
1146156,Addon,CHN-VAL,6.99,1,cus_9544156
1146109,Plan,STV-MTHLY,0,1,cus_9476307
1146109,Addon,CHN-VAL,6.99,1,cus_9476307
1046101,Addon,CHN-VAL-1YR,5,1,cus_9476139
1146034,Plan,STV-MTHLY,0,1,cus_9476031
1146034,Addon,CHN-VAL,6.99,1,cus_9476031
1146035,Plan,STV-MTHLY,0,1,cus_9476167
1146035,Addon,CHN-VAL,6.99,1,cus_9476167
1145987,Plan,STV-MTHLY,0,1,cus_9475909
1145987,Addon,CHN-VAL,6.99,1,cus_9475909
1145984,Plan,STV-MTHLY,0,1,cus_9475978
1145984,Addon,CHN-VAL,6.99,1,cus_9475978
1145873,Plan,STV-MTHLY,0,1,cus_600059
1145873,Addon,CHN-VAL,5.99,1,cus_600059
1145872,Plan,STV-MTHLY,0,1,cus_9433675
1145872,Addon,CHN-VAL,3,1,cus_9433675
1145865,Plan,STV-MTHLY,0,1,cus_9475553
1145865,Addon,CHN-VAL,6.99,1,cus_9475553
1145833,Plan,STV-MTHLY,0,1,cus_9499573
1145833,Addon,CHN-VAL,3,1,cus_9499573
1104766,Addon,CHN-VAL-1YR,10,1,cus_9660635
1145517,Plan,STV-MTHLY,0,1,cus_9657611
1145517,Addon,CHN-VAL,6.99,1,cus_9657611
1145336,Plan,STV-MTHLY,0,1,cus_9648769
1145336,Addon,CHN-VAL,6.99,1,cus_9648769
1145287,Plan,STV-MTHLY,0,1,cus_9645659
1145287,Addon,CHN-VAL,6.99,1,cus_9645659
1145249,Plan,STV-MTHLY,0,1,cus_9645657
1145249,Addon,CHN-VAL,6.99,1,cus_9645657
1145242,Plan,STV-MTHLY,0,1,cus_9645646
1145242,Addon,CHN-VAL,6.99,1,cus_9645646
1145228,Plan,STV-MTHLY,0,1,cus_9648690
1145228,Addon,CHN-VAL,6.99,1,cus_9648690
1145225,Plan,STV-MTHLY,0,1,cus_9645648
1145225,Addon,CHN-VAL,6.99,1,cus_9645648
1145116,Plan,STV-MTHLY,0,1,cus_9645619
1145116,Addon,CHN-VAL,6.99,1,cus_9645619
1145091,Plan,STV-MTHLY,0,1,cus_9645509
1145091,Addon,CHN-VAL,6.99,1,cus_9645509
1145082,Plan,STV-MTHLY,0,1,cus_9645479
1145082,Addon,CHN-VAL,6.99,1,cus_9645479
1145081,Plan,STV-MTHLY,0,1,cus_9645454
1145081,Addon,CHN-VAL,6.99,1,cus_9645454
1145036,Plan,STV-MTHLY,0,1,cus_9645495
1145036,Addon,CHN-VAL,6.99,1,cus_9645495
1144954,Plan,STV-MTHLY,0,1,cus_9645346
1144954,Addon,CHN-VAL,6.99,1,cus_9645346
1144901,Plan,STV-MTHLY,0,1,cus_9631980
1144901,Addon,CHN-VAL,6.99,1,cus_9631980
1144880,Plan,STV-MTHLY,0,1,cus_9639338
1144880,Addon,CHN-VAL,6.99,1,cus_9639338
1144878,Plan,STV-MTHLY,0,1,cus_9534653
1144878,Addon,CHN-VAL,6.99,1,cus_9534653
1144851,Plan,STV-MTHLY,0,1,cus_9631967
1144851,Addon,CHN-VAL,6.99,1,cus_9631967
1144788,Plan,STV-MTHLY,0,1,cus_9579475
1144788,Addon,CHN-VAL,6.99,1,cus_9579475
1144725,Plan,STV-MTHLY,0,1,cus_9474798
1144725,Addon,CHN-VAL,6.99,1,cus_9474798
1144701,Plan,STV-MTHLY,0,1,cus_9697337
1144701,Addon,CHN-VAL,6.99,1,cus_9697337
1144681,Plan,STV-MTHLY,0,1,cus_9697931
1144681,Addon,CHN-VAL,6.99,1,cus_9697931
1144667,Plan,STV-MTHLY,0,1,cus_9697979
1144667,Addon,CHN-VAL,6.99,1,cus_9697979
1144669,Plan,STV-MTHLY,0,1,cus_9697918
1144669,Addon,CHN-VAL,6.99,1,cus_9697918
1144643,Plan,STV-MTHLY,0,1,cus_9697981
1144643,Addon,CHN-VAL,6.99,1,cus_9697981
1144630,Plan,STV-MTHLY,0,1,cus_9584896
1144630,Addon,CHN-VAL,6.99,1,cus_9584896
1144566,Plan,STV-MTHLY,0,1,cus_9579669
1144566,Addon,CHN-VAL,6.99,1,cus_9579669
1144511,Plan,STV-MTHLY,0,1,cus_9395943
1144511,Addon,CHN-VAL,3,1,cus_9395943
1144460,Plan,STV-MTHLY,0,1,cus_9579548
1144460,Addon,CHN-VAL,6.99,1,cus_9579548
1144495,Plan,STV-MTHLY,0,1,cus_9549855
1144495,Addon,CHN-VAL,6.99,1,cus_9549855
1144454,Plan,STV-MTHLY,0,1,cus_9475468
1144454,Addon,CHN-VAL,6.99,1,cus_9475468
1144394,Plan,STV-MTHLY,0,1,cus_9543869
1144394,Addon,CHN-VAL,6.99,1,cus_9543869
1144399,Plan,STV-MTHLY,0,1,cus_9475375
1144399,Addon,CHN-VAL,6.99,1,cus_9475375
1144288,Plan,STV-MTHLY,0,1,cus_9475951
1144288,Addon,CHN-VAL,6.99,1,cus_9475951
1144250,Plan,STV-MTHLY,0,1,cus_9475371
1144250,Addon,CHN-VAL,6.99,1,cus_9475371
1144227,Plan,STV-MTHLY,0,1,cus_9474998
1144227,Addon,CHN-VAL,6.99,1,cus_9474998
1144187,Plan,STV-MTHLY,0,1,cus_9474687
1144187,Addon,CHN-VAL,6.99,1,cus_9474687
1144122,Plan,STV-MTHLY,0,1,cus_9474711
1144122,Addon,CHN-VAL,6.99,1,cus_9474711
1144086,Plan,STV-MTHLY,0,1,cus_9474767
1144086,Addon,CHN-VAL,6.99,1,cus_9474767
1144065,Plan,STV-MTHLY,0,1,cus_9645334
1144065,Addon,CHN-VAL,6.99,1,cus_9645334
1092797,Addon,CHN-VAL,4.28,1,cus_9579965
1143779,Plan,STV-MTHLY,0,1,cus_9657577
1143779,Addon,CHN-VAL,6.99,1,cus_9657577
1143764,Plan,STV-MTHLY,0,1,cus_9657550
1143764,Addon,CHN-VAL,6.99,1,cus_9657550
1143644,Plan,STV-MTHLY,0,1,cus_9654719
1143644,Addon,CHN-VAL,6.99,1,cus_9654719
1143515,Plan,STV-MTHLY,0,1,cus_9648669
1143515,Addon,CHN-VAL,6.99,1,cus_9648669
1143437,Plan,STV-MTHLY,0,1,cus_9645981
1143437,Addon,CHN-VAL,6.99,1,cus_9645981
1143436,Plan,STV-MTHLY,0,1,cus_9645314
1143436,Addon,CHN-VAL,6.99,1,cus_9645314
1143421,Plan,STV-MTHLY,0,1,cus_9645395
1143421,Addon,CHN-VAL,6.99,1,cus_9645395
1143404,Plan,STV-MTHLY,0,1,cus_9645970
1143404,Addon,CHN-VAL,6.99,1,cus_9645970
1143378,Plan,STV-MTHLY,0,1,cus_9645959
1143378,Addon,CHN-VAL,6.99,1,cus_9645959
1143372,Plan,STV-MTHLY,0,1,cus_9645906
1143372,Addon,CHN-VAL,6.99,1,cus_9645906
1134389,Addon,CHN-VAL-1YR,10,1,cus_9645393
1143363,Plan,STV-MTHLY,0,1,cus_9645938
1143363,Addon,CHN-VAL,6.99,1,cus_9645938
1143255,Plan,STV-MTHLY,0,1,cus_9474359
1143255,Addon,CHN-VAL,6.99,1,cus_9474359
1143208,Plan,STV-MTHLY,0,1,cus_9631844
1143208,Addon,CHN-VAL,6.99,1,cus_9631844
1143119,Plan,STV-MTHLY,0,1,cus_9631935
1143119,Addon,CHN-VAL,6.99,1,cus_9631935
1143078,Plan,STV-MTHLY,0,1,cus_9697901
1143078,Addon,CHN-VAL,6.99,1,cus_9697901
1143059,Plan,STV-MTHLY,0,1,cus_9631837
1143059,Addon,CHN-VAL,6.99,1,cus_9631837
1143058,Plan,STV-MTHLY,0,1,cus_9519909
1143058,Addon,CHN-VAL,6.99,1,cus_9519909
1143049,Plan,STV-MTHLY,0,1,cus_9571995
1143049,Addon,CHN-VAL,6.99,1,cus_9571995
1143050,Plan,STV-MTHLY,0,1,cus_9697141
1143050,Addon,CHN-VAL,6.99,1,cus_9697141
1143045,Plan,STV-MTHLY,0,1,cus_9584717
1143045,Addon,CHN-VAL,6.99,1,cus_9584717
1143048,Plan,STV-MTHLY,0,1,cus_9697191
1143048,Addon,CHN-VAL,6.99,1,cus_9697191
1142950,Plan,STV-MTHLY,0,1,cus_9571688
1142950,Addon,CHN-VAL,6.99,1,cus_9571688
1142925,Plan,STV-MTHLY,0,1,cus_9584668
1142925,Addon,CHN-VAL,6.99,1,cus_9584668
1142861,Plan,STV-MTHLY,0,1,cus_9571679
1142861,Addon,CHN-VAL,6.99,1,cus_9571679
1142685,Plan,STV-MTHLY,0,1,cus_9474475
1142685,Addon,CHN-VAL,6.99,1,cus_9474475
1142624,Plan,STV-MTHLY,0,1,cus_9474519
1142624,Addon,CHN-VAL,6.99,1,cus_9474519
1142603,Plan,STV-MTHLY,0,1,cus_9474499
1142603,Addon,CHN-VAL,6.99,1,cus_9474499
1142481,Plan,STV-MTHLY,0,1,cus_597743
1142481,Addon,CHN-VAL,5.99,1,cus_597743
1142435,Plan,STV-MTHLY,0,1,cus_598096
1142435,Addon,CHN-VAL,5.99,1,cus_598096
1142428,Plan,STV-MTHLY,0,1,cus_597894
1142428,Addon,CHN-VAL,5.99,1,cus_597894
1044016,Addon,CHN-VAL-1YR,5,1,cus_9474050
1043966,Addon,CHN-VAL-1YR,5,1,cus_9651665
1141813,Plan,STV-MTHLY,0,1,cus_9645175
1141813,Addon,CHN-VAL,6.99,1,cus_9645175
1141806,Plan,STV-MTHLY,0,1,cus_9645147
1141806,Addon,CHN-VAL,6.99,1,cus_9645147
1141801,Plan,STV-MTHLY,0,1,cus_9645089
1141801,Addon,CHN-VAL,6.99,1,cus_9645089
1119053,Addon,CHN-VAL-1YR,10,1,cus_9645165
1141712,Plan,STV-MTHLY,0,1,cus_9639074
1141712,Addon,CHN-VAL,6.99,1,cus_9639074
1141678,Plan,STV-MTHLY,0,1,cus_9639079
1141678,Addon,CHN-VAL,6.99,1,cus_9639079
1141625,Plan,STV-MTHLY,0,1,cus_9638945
1141625,Addon,CHN-VAL,6.99,1,cus_9638945
1141578,Plan,STV-MTHLY,0,1,cus_9631899
1141578,Addon,CHN-VAL,6.99,1,cus_9631899
1141559,Plan,STV-MTHLY,0,1,cus_9631899
1141559,Addon,CHN-VAL,6.99,1,cus_9631899
1141454,Plan,STV-MTHLY,0,1,cus_9697040
1141454,Addon,CHN-VAL,6.99,1,cus_9697040
1141380,Plan,STV-MTHLY,0,1,cus_9584589
1141380,Addon,CHN-VAL,6.99,1,cus_9584589
1141345,Plan,STV-MTHLY,0,1,cus_9584559
1141345,Addon,CHN-VAL,6.99,1,cus_9584559
1141322,Plan,STV-MTHLY,0,1,cus_9584486
1141322,Addon,CHN-VAL,6.99,1,cus_9584486
1141333,Plan,STV-MTHLY,0,1,cus_9584519
1141333,Addon,CHN-VAL,6.99,1,cus_9584519
1141317,Plan,STV-MTHLY,0,1,cus_9584469
1141317,Addon,CHN-VAL,6.99,1,cus_9584469
1141293,Plan,STV-MTHLY,0,1,cus_9584513
1141293,Addon,CHN-VAL,6.99,1,cus_9584513
1141286,Plan,STV-MTHLY,0,1,cus_9571983
1141286,Addon,CHN-VAL,6.99,1,cus_9571983
1141197,Plan,STV-MTHLY,0,1,cus_9571171
1141197,Addon,CHN-VAL,6.99,1,cus_9571171
1141186,Plan,STV-MTHLY,0,1,cus_9571109
1141186,Addon,CHN-VAL,6.99,1,cus_9571109
1141160,Plan,STV-MTHLY,0,1,cus_9570859
1141160,Addon,CHN-VAL,6.99,1,cus_9570859
1141161,Plan,STV-MTHLY,0,1,cus_9510160
1141161,Addon,CHN-VAL,6.99,1,cus_9510160
1141145,Plan,STV-MTHLY,0,1,cus_9473543
1141145,Addon,CHN-VAL,6.99,1,cus_9473543
1043992,Addon,CHN-VAL-1YR,5,1,cus_9571094
1141083,Plan,STV-MTHLY,0,1,cus_9473378
1141083,Addon,CHN-VAL,6.99,1,cus_9473378
1141079,Plan,STV-MTHLY,0,1,cus_9570858
1141079,Addon,CHN-VAL,6.99,1,cus_9570858
1141038,Plan,STV-MTHLY,0,1,cus_9473909
1141038,Addon,CHN-VAL,6.99,1,cus_9473909
1141010,Plan,STV-MTHLY,0,1,cus_9473784
1141010,Addon,CHN-VAL,6.99,1,cus_9473784
1141009,Plan,STV-MTHLY,0,1,cus_9473790
1141009,Addon,CHN-VAL,6.99,1,cus_9473790
1140974,Plan,STV-MTHLY,0,1,cus_9473795
1140974,Addon,CHN-VAL,6.99,1,cus_9473795
1140947,Plan,STV-MTHLY,0,1,cus_9473564
1140947,Addon,CHN-VAL,6.99,1,cus_9473564
1140942,Plan,STV-MTHLY,0,1,cus_9473701
1140942,Addon,CHN-VAL,6.99,1,cus_9473701
1140939,Plan,STV-MTHLY,0,1,cus_9473537
1140939,Addon,CHN-VAL,6.99,1,cus_9473537
1140903,Plan,STV-MTHLY,0,1,cus_9473389
1140903,Addon,CHN-VAL,6.99,1,cus_9473389
1140898,Plan,STV-MTHLY,0,1,cus_9473339
1140898,Addon,CHN-VAL,6.99,1,cus_9473339
1140896,Plan,STV-MTHLY,0,1,cus_9473544
1140896,Addon,CHN-VAL,6.99,1,cus_9473544
1140889,Plan,STV-MTHLY,0,1,cus_9473548
1140889,Addon,CHN-VAL,6.99,1,cus_9473548
1140883,Plan,STV-MTHLY,0,1,cus_9473359
1140883,Addon,CHN-VAL,6.99,1,cus_9473359
1140689,Plan,STV-MTHLY,0,1,cus_9660974
1140689,Addon,CHN-VAL,6.99,1,cus_9660974
1140503,Plan,STV-MTHLY,0,1,cus_9645046
1140503,Addon,CHN-VAL,6.99,1,cus_9645046
1140454,Plan,STV-MTHLY,0,1,cus_9479958
1140454,Addon,CHN-VAL,6.99,1,cus_9479958
1140480,Plan,STV-MTHLY,0,1,cus_9651561
1140480,Addon,CHN-VAL,6.99,1,cus_9651561
1140378,Plan,STV-MTHLY,0,1,cus_9648460
1140378,Addon,CHN-VAL,6.99,1,cus_9648460
1140377,Plan,STV-MTHLY,0,1,cus_9651590
1140377,Addon,CHN-VAL,6.99,1,cus_9651590
1140335,Plan,STV-MTHLY,0,1,cus_9648419
1140335,Addon,CHN-VAL,6.99,1,cus_9648419
1140316,Plan,STV-MTHLY,0,1,cus_9645058
1140316,Addon,CHN-VAL,6.99,1,cus_9645058
1140313,Plan,STV-MTHLY,0,1,cus_9648417
1140313,Addon,CHN-VAL,6.99,1,cus_9648417
1104840,Addon,CHN-VAL-1YR,10,1,cus_9648413
1104818,Addon,CHN-VAL-1YR,10,1,cus_9638861
1092813,Addon,CHN-VAL-1YR,10,1,cus_9638778
1140004,Plan,STV-MTHLY,0,1,cus_9638717
1140004,Addon,CHN-VAL,6.99,1,cus_9638717
1139993,Plan,STV-MTHLY,0,1,cus_9519343
1139993,Addon,CHN-VAL,6.99,1,cus_9519343
1139981,Plan,STV-MTHLY,0,1,cus_9638697
1139981,Addon,CHN-VAL,6.99,1,cus_9638697
1139952,Plan,STV-MTHLY,0,1,cus_9638597
1139952,Addon,CHN-VAL,6.99,1,cus_9638597
1043999,Addon,CHN-VAL-1YR,5,1,cus_9638673
1139807,Plan,STV-MTHLY,0,1,cus_9631719
1139807,Addon,CHN-VAL,6.99,1,cus_9631719
1139787,Plan,STV-MTHLY,0,1,cus_9631708
1139787,Addon,CHN-VAL,6.99,1,cus_9631708
1139718,Plan,STV-MTHLY,0,1,cus_9638599
1139718,Addon,CHN-VAL,6.99,1,cus_9638599
1139698,Plan,STV-MTHLY,0,1,cus_9697019
1139698,Addon,CHN-VAL,6.99,1,cus_9697019
1139686,Plan,STV-MTHLY,0,1,cus_9584379
1139686,Addon,CHN-VAL,6.99,1,cus_9584379
1139618,Plan,STV-MTHLY,0,1,cus_9696937
1139618,Addon,CHN-VAL,6.99,1,cus_9696937
1139612,Plan,STV-MTHLY,0,1,cus_9696930
1139612,Addon,CHN-VAL,6.99,1,cus_9696930
1139596,Plan,STV-MTHLY,0,1,cus_9473059
1139596,Addon,CHN-VAL,6.99,1,cus_9473059
1139565,Plan,STV-MTHLY,0,1,cus_9584968
1139565,Addon,CHN-VAL,6.99,1,cus_9584968
1043976,Addon,CHN-VAL-1YR,5,1,cus_9584314
1139420,Plan,STV-MTHLY,0,1,cus_9584193
1139420,Addon,CHN-VAL,6.99,1,cus_9584193
1139411,Plan,STV-MTHLY,0,1,cus_9584179
1139411,Addon,CHN-VAL,6.99,1,cus_9584179
1139339,Plan,STV-MTHLY,0,1,cus_9570669
1139339,Addon,CHN-VAL,6.99,1,cus_9570669
1139289,Plan,STV-MTHLY,0,1,cus_9570789
1139289,Addon,CHN-VAL,6.99,1,cus_9570789
1139279,Plan,STV-MTHLY,0,1,cus_9518849
1139279,Addon,CHN-VAL,6.99,1,cus_9518849
1139160,Plan,STV-MTHLY,0,1,cus_9518969
1139160,Addon,CHN-VAL,6.99,1,cus_9518969
1139133,Plan,STV-MTHLY,0,1,cus_9519016
1139133,Addon,CHN-VAL,6.99,1,cus_9519016
1139061,Plan,STV-MTHLY,0,1,cus_9489358
1139061,Addon,CHN-VAL,6.99,1,cus_9489358
1138973,Plan,STV-MTHLY,0,1,cus_9473940
1138973,Addon,CHN-VAL,6.99,1,cus_9473940
1138954,Plan,STV-MTHLY,0,1,cus_9584406
1138954,Addon,CHN-VAL,6.99,1,cus_9584406
1138956,Plan,STV-MTHLY,0,1,cus_9518669
1138956,Addon,CHN-VAL,6.99,1,cus_9518669
1138927,Plan,STV-MTHLY,0,1,cus_9473159
1138927,Addon,CHN-VAL,6.99,1,cus_9473159
1138928,Plan,STV-MTHLY,0,1,cus_9473137
1138928,Addon,CHN-VAL,6.99,1,cus_9473137
1138895,Plan,STV-MTHLY,0,1,cus_9479943
1138895,Addon,CHN-VAL,6.99,1,cus_9479943
1138854,Plan,STV-MTHLY,0,1,cus_9479989
1138854,Addon,CHN-VAL,6.99,1,cus_9479989
1138456,Plan,STV-MTHLY,0,1,cus_9638994
1138456,Addon,CHN-VAL,6.99,1,cus_9638994
1138267,Plan,STV-MTHLY,0,1,cus_9638569
1138267,Addon,CHN-VAL,6.99,1,cus_9638569
1138256,Plan,STV-MTHLY,0,1,cus_9638517
1138256,Addon,CHN-VAL,6.99,1,cus_9638517
1138204,Plan,STV-MTHLY,0,1,cus_9638470
1138204,Addon,CHN-VAL,6.99,1,cus_9638470
1138013,Plan,STV-MTHLY,0,1,cus_9638993
1138013,Addon,CHN-VAL,6.99,1,cus_9638993
1137988,Plan,STV-MTHLY,0,1,cus_9638950
1137988,Addon,CHN-VAL,6.99,1,cus_9638950
1137931,Plan,STV-MTHLY,0,1,cus_9638136
1137931,Addon,CHN-VAL,6.99,1,cus_9638136
1137872,Plan,STV-MTHLY,0,1,cus_9638199
1137872,Addon,CHN-VAL,6.99,1,cus_9638199
1137585,Plan,STV-MTHLY,0,1,cus_9637871
1137585,Addon,CHN-VAL,6.99,1,cus_9637871
1137560,Plan,STV-MTHLY,0,1,cus_9517719
1137560,Addon,CHN-VAL,6.99,1,cus_9517719
1137406,Plan,STV-MTHLY,0,1,cus_9584099
1137406,Addon,CHN-VAL,6.99,1,cus_9584099
1137414,Plan,STV-MTHLY,0,1,cus_9518515
1137414,Addon,CHN-VAL,6.99,1,cus_9518515
1137366,Plan,STV-MTHLY,0,1,cus_9696818
1137366,Addon,CHN-VAL,6.99,1,cus_9696818
1137328,Plan,STV-MTHLY,0,1,cus_9584118
1137328,Addon,CHN-VAL,6.99,1,cus_9584118
1137245,Plan,STV-MTHLY,0,1,cus_9517909
1137245,Addon,CHN-VAL,6.99,1,cus_9517909
1137158,Plan,STV-MTHLY,0,1,cus_9518366
1137158,Addon,CHN-VAL,6.99,1,cus_9518366
1137157,Plan,STV-MTHLY,0,1,cus_9517580
1137157,Addon,CHN-VAL,6.99,1,cus_9517580
1137128,Plan,STV-MTHLY,0,1,cus_9518535
1137128,Addon,CHN-VAL,6.99,1,cus_9518535
1137097,Plan,STV-MTHLY,0,1,cus_9518451
1137097,Addon,CHN-VAL,6.99,1,cus_9518451
1137081,Plan,STV-MTHLY,0,1,cus_9518588
1137081,Addon,CHN-VAL,6.99,1,cus_9518588
1137037,Plan,STV-MTHLY,0,1,cus_9518979
1137037,Addon,CHN-VAL,6.99,1,cus_9518979
1137028,Plan,STV-MTHLY,0,1,cus_9518411
1137028,Addon,CHN-VAL,6.99,1,cus_9518411
1136974,Plan,STV-MTHLY,0,1,cus_9518919
1136974,Addon,CHN-VAL,6.99,1,cus_9518919
1136940,Plan,STV-MTHLY,0,1,cus_9518097
1136940,Addon,CHN-VAL,6.99,1,cus_9518097
1136972,Plan,STV-MTHLY,0,1,cus_9517999
1136972,Addon,CHN-VAL,6.99,1,cus_9517999
1136949,Plan,STV-MTHLY,0,1,cus_9517998
1136949,Addon,CHN-VAL,6.99,1,cus_9517998
1136930,Plan,STV-MTHLY,0,1,cus_9517874
1136930,Addon,CHN-VAL,6.99,1,cus_9517874
1136934,Plan,STV-MTHLY,0,1,cus_9517943
1136934,Addon,CHN-VAL,6.99,1,cus_9517943
1136907,Plan,STV-MTHLY,0,1,cus_9517766
1136907,Addon,CHN-VAL,6.99,1,cus_9517766
1136814,Plan,STV-MTHLY,0,1,cus_9479777
1136814,Addon,CHN-VAL,6.99,1,cus_9479777
1136808,Plan,STV-MTHLY,0,1,cus_9517604
1136808,Addon,CHN-VAL,6.99,1,cus_9517604
1136804,Plan,STV-MTHLY,0,1,cus_9517636
1136804,Addon,CHN-VAL,6.99,1,cus_9517636
1136797,Plan,STV-MTHLY,0,1,cus_9517569
1136797,Addon,CHN-VAL,6.99,1,cus_9517569
1136746,Plan,STV-MTHLY,0,1,cus_9517738
1136746,Addon,CHN-VAL,6.99,1,cus_9517738
1136727,Plan,STV-MTHLY,0,1,cus_9479581
1136727,Addon,CHN-VAL,6.99,1,cus_9479581
1136665,Plan,STV-MTHLY,0,1,cus_9479677
1136665,Addon,CHN-VAL,6.99,1,cus_9479677
1136400,Plan,STV-MTHLY,0,1,cus_9657176
1136400,Addon,CHN-VAL,6.99,1,cus_9657176
1136163,Plan,STV-MTHLY,0,1,cus_9644786
1136163,Addon,CHN-VAL,6.99,1,cus_9644786
1136158,Plan,STV-MTHLY,0,1,cus_9644759
1136158,Addon,CHN-VAL,6.99,1,cus_9644759
1136112,Plan,STV-MTHLY,0,1,cus_9644790
1136112,Addon,CHN-VAL,6.99,1,cus_9644790
1136120,Plan,STV-MTHLY,0,1,cus_9644698
1136120,Addon,CHN-VAL,6.99,1,cus_9644698
1136101,Plan,STV-MTHLY,0,1,cus_9644693
1136101,Addon,CHN-VAL,6.99,1,cus_9644693
1136103,Plan,STV-MTHLY,0,1,cus_9644745
1136103,Addon,CHN-VAL,6.99,1,cus_9644745
1136118,Plan,STV-MTHLY,0,1,cus_9637807
1136118,Addon,CHN-VAL,6.99,1,cus_9637807
1136005,Plan,STV-MTHLY,0,1,cus_9637808
1136005,Addon,CHN-VAL,6.99,1,cus_9637808
1135947,Plan,STV-MTHLY,0,1,cus_9517308
1135947,Addon,CHN-VAL,6.99,1,cus_9517308
1135615,Plan,STV-MTHLY,0,1,cus_9696700
1135615,Addon,CHN-VAL,6.99,1,cus_9696700
1135272,Plan,STV-MTHLY,0,1,cus_9637095
1135272,Addon,CHN-VAL,6.99,1,cus_9637095
1135250,Plan,STV-MTHLY,0,1,cus_9637009
1135250,Addon,CHN-VAL,6.99,1,cus_9637009
1135248,Plan,STV-MTHLY,0,1,cus_9631557
1135248,Addon,CHN-VAL,6.99,1,cus_9631557
1135215,Plan,STV-MTHLY,0,1,cus_9471993
1135215,Addon,CHN-VAL,6.99,1,cus_9471993
1135175,Plan,STV-MTHLY,0,1,cus_9636991
1135175,Addon,CHN-VAL,6.99,1,cus_9636991
1135161,Plan,STV-MTHLY,0,1,cus_9517039
1135161,Addon,CHN-VAL,6.99,1,cus_9517039
1135116,Plan,STV-MTHLY,0,1,cus_9696674
1135116,Addon,CHN-VAL,6.99,1,cus_9696674
1135019,Plan,STV-MTHLY,0,1,cus_9696643
1135019,Addon,CHN-VAL,6.99,1,cus_9696643
1134985,Plan,STV-MTHLY,0,1,cus_9696636
1134985,Addon,CHN-VAL,6.99,1,cus_9696636
1134950,Plan,STV-MTHLY,0,1,cus_9583918
